%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
7444403297008,782,7444403297008,local_origin,201617.67887,1908385.8185,-1.74,-0.0133019255149,-0.0278163673046,0.700578693656,0.712908691546,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,6.35039990387,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7444603297008,783,7444603297008,local_origin,201617.689029,1908385.78512,-1.75,-0.0133524170999,-0.0275595903624,0.700451635934,0.713042556692,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,6.35039990387,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7444806297008,784,7444806297008,local_origin,201617.688546,1908385.7519,-1.75,-0.0132983793019,-0.0277279055965,0.700246809084,0.713238194944,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,6.35039990387,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7444806297008,785,7444806297008,local_origin,201617.687742,1908385.69653,-1.73,-0.0132243631978,-0.0276923858302,0.700199678421,0.713287220077,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,6.35039990387,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7445003297008,786,7445003297008,local_origin,201617.687259,1908385.66331,-1.72,-0.0133079866402,-0.0274085047301,0.700359588606,0.713139620276,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,6.35039990387,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7445199297008,787,7445199297008,local_origin,201617.697257,1908385.61886,-1.72,-0.0132796291554,-0.0276372814653,0.700481180337,0.713011884975,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,6.35039990387,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7445395297008,788,7445395297008,local_origin,201617.696614,1908385.57456,-1.72,-0.0132353262638,-0.0275472774534,0.70066302134,0.712837501938,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,6.35039990387,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7445395297008,789,7445395297008,local_origin,201617.696131,1908385.54134,-1.72,-0.0134834903277,-0.0275103363023,0.700764294878,0.71273471917,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,6.35039990387,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7445590297008,790,7445590297008,local_origin,201617.695488,1908385.49705,-1.72,-0.0132608204608,-0.0276285628306,0.700684236263,0.712813028927,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,6.35039990387,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7445806297008,791,7445806297008,local_origin,201617.705646,1908385.46367,-1.72,-0.0132950309825,-0.0277404163773,0.700557198694,0.712932902038,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,6.35039990387,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7445806297008,792,7445806297008,local_origin,201617.705003,1908385.41938,-1.73,-0.0133336957993,-0.0276055314286,0.700399224192,0.713092612458,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,6.35039990387,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7446003297008,793,7446003297008,local_origin,201617.704359,1908385.37508,-1.74,-0.0134883953039,-0.0274225151294,0.700315663811,0.713178827418,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,6.35039990387,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7446197297008,794,7446197297008,local_origin,201617.703716,1908385.33079,-1.75,-0.0129824342213,-0.0277155696844,0.700266115642,0.713225539982,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,6.35039990387,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7446197297008,795,7446197297008,local_origin,201617.713553,1908385.27526,-1.75,-0.0130344621152,-0.0276564834877,0.700514875503,0.712982560037,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,6.35039990387,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7446413297008,796,7446413297008,local_origin,201617.712748,1908385.21989,-1.76,-0.0134546934803,-0.0275045540967,0.700561878519,0.712934446561,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,6.35039990387,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7446604297008,797,7446604297008,local_origin,201617.722746,1908385.17544,-1.76,-0.0131330337784,-0.0276917049813,0.700741469269,0.712756680885,1.87690001307,0.0,0.0,0.0,0.0,0.0,0.0,1.87690001307,0.0,0.0,0.0,0.0,0.0,0.0,7.50760005226,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7446604297008,798,7446604297008,local_origin,201617.732583,1908385.11992,-1.77,-0.0133556328301,-0.0276459268157,0.700583018949,0.712910066812,1.87690001307,0.0,0.0,0.0,0.0,0.0,0.0,1.87690001307,0.0,0.0,0.0,0.0,0.0,0.0,7.50760005226,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7446799297008,799,7446799297008,local_origin,201617.74242,1908385.0644,-1.77,-0.0133595991484,-0.0274393681858,0.700577027003,0.712923860885,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7446994297008,800,7446994297008,local_origin,201617.763059,1908385.01979,-1.77,-0.0131136425437,-0.027695351242,0.700478034134,0.713015794772,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7446994297008,801,7446994297008,local_origin,201617.783537,1908384.96412,-1.77,-0.0132006732349,-0.0274399361119,0.700298530965,0.713200364316,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7447232297008,802,7447232297008,local_origin,201617.804337,1908384.93058,-1.77,-0.0133141864637,-0.0271248677591,0.700579064092,0.712934743818,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7447405297008,803,7447405297008,local_origin,201617.825298,1908384.90813,-1.77,-0.0131623484225,-0.0274075338139,0.700581363437,0.712924493112,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7447601297008,804,7447601297008,local_origin,201617.846097,1908384.8746,-1.77,-0.0131677179883,-0.0272584312577,0.700922248042,0.712594970041,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7447601297008,805,7447601297008,local_origin,201617.867219,1908384.86321,-1.77,-0.0133140021023,-0.0272292977325,0.700939333416,0.712576559791,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7447802297008,806,7447802297008,local_origin,201617.88834,1908384.85183,-1.76,-0.0130750662322,-0.0274976617338,0.700933360615,0.712576553936,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7447996297008,807,7447996297008,local_origin,201617.909623,1908384.85152,-1.76,-0.013330928561,-0.0272665688437,0.70084505461,0.71266754521,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7447996297008,808,7447996297008,local_origin,201617.920264,1908384.85137,-1.77,-0.0134985682485,-0.0273967184129,0.700758861241,0.712744152461,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7448212297008,809,7448212297008,local_origin,201617.930744,1908384.84014,-1.78,-0.012789229964,-0.0281347953049,0.700814849534,0.71267342841,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7448410297008,810,7448410297008,local_origin,201617.951866,1908384.82876,-1.77,-0.0133154662084,-0.027790935527,0.700755170104,0.712735963618,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7448410297008,811,7448410297008,local_origin,201617.972988,1908384.81737,-1.77,-0.0130900212775,-0.026893627879,0.701082660427,0.712452445691,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7448605297008,812,7448605297008,local_origin,201617.994109,1908384.80599,-1.77,-0.0130153840385,-0.027227271361,0.700890495078,0.71263019118,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,1.58759997597,0.0,0.0,0.0,0.0,0.0,0.0,6.35039990387,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7448798297008,813,7448798297008,local_origin,201618.026033,1908384.80553,-1.77,-0.0132007574619,-0.0271696642265,0.701194080404,0.712330268173,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7448798297008,814,7448798297008,local_origin,201618.036674,1908384.80537,-1.77,-0.0131968204534,-0.0271757119162,0.701115494909,0.71240745884,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7448998297008,815,7448998297008,local_origin,201618.036835,1908384.81645,-1.77,-0.0136859489423,-0.0272109855391,0.700948951082,0.712560751827,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7449202297008,816,7449202297008,local_origin,201618.047637,1908384.82737,-1.79,-0.0138993895795,-0.0267561962972,0.700947271696,0.712575494408,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7449395297008,817,7449395297008,local_origin,201618.036996,1908384.82752,-1.8,-0.013954041765,-0.0270075262496,0.700923891429,0.712587943111,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7449395297008,818,7449395297008,local_origin,201618.037157,1908384.83859,-1.77,-0.0135980598132,-0.0272940403606,0.701162610328,0.712349016991,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7449592297008,819,7449592297008,local_origin,201618.026676,1908384.84982,-1.75,-0.0134723495932,-0.0270037826911,0.701240104925,0.712286183189,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7449790297008,820,7449790297008,local_origin,201618.016196,1908384.86105,-1.73,-0.0130958052428,-0.0275147341588,0.701508250804,0.712009559868,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7449790297008,821,7449790297008,local_origin,201617.984755,1908384.89474,-1.73,-0.0131435198199,-0.0273841589009,0.701433869151,0.712086991129,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7450005297008,822,7450005297008,local_origin,201617.963955,1908384.92827,-1.72,-0.0131875652476,-0.0273239615675,0.701461345182,0.712061423237,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7450202297008,823,7450202297008,local_origin,201617.943155,1908384.9618,-1.72,-0.0129611227702,-0.027688434498,0.701256245959,0.712253492371,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7450202297008,824,7450202297008,local_origin,201617.922355,1908384.99533,-1.72,-0.0132404876809,-0.0271286660056,0.701145984799,0.712378433817,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,1.71609985008,0.0,0.0,0.0,0.0,0.0,0.0,6.86439940033,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7450398297008,825,7450398297008,local_origin,201617.901556,1908385.02886,-1.71,-0.0131690879634,-0.027318739066,0.701153092732,0.7123654976,2.37159988251,0.0,0.0,0.0,0.0,0.0,0.0,2.37159988251,0.0,0.0,0.0,0.0,0.0,0.0,9.48639953003,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7450592297008,826,7450592297008,local_origin,201617.880756,1908385.06239,-1.71,-0.0129479238346,-0.0275850758575,0.70117295323,0.712339739532,2.37159988251,0.0,0.0,0.0,0.0,0.0,0.0,2.37159988251,0.0,0.0,0.0,0.0,0.0,0.0,9.48639953003,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7450592297008,827,7450592297008,local_origin,201617.860117,1908385.10699,-1.71,-0.0135780115686,-0.0270210815346,0.701459640953,0.712067321866,2.37159988251,0.0,0.0,0.0,0.0,0.0,0.0,2.37159988251,0.0,0.0,0.0,0.0,0.0,0.0,9.48639953003,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
7450808297008,828,7450808297008,local_origin,201617.839317,1908385.14052,-1.71,-0.0132216172862,-0.0273581198003,0.701600669154,0.711922203025,2.37159988251,0.0,0.0,0.0,0.0,0.0,0.0,2.37159988251,0.0,0.0,0.0,0.0,0.0,0.0,9.48639953003,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
