%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
813660297008,83,813660297008,local_origin,198468.486706,1907367.15574,0.23,0.0408210823619,-0.0145147524828,0.858630935958,0.510760097316,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
813854297008,84,813854297008,local_origin,198468.465584,1907367.16713,0.25,0.0407816309539,-0.0145820341752,0.858652151234,0.510725666124,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
813854297008,85,813854297008,local_origin,198468.455267,1907367.18943,0.25,0.0407989128579,-0.014627974274,0.858674531486,0.51068534349,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
814051297008,86,814051297008,local_origin,198468.434146,1907367.20082,0.26,0.0407740116606,-0.0145781046395,0.858581058857,0.510845890862,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
814248297008,87,814248297008,local_origin,198468.380936,1907367.2016,0.26,0.0407576925216,-0.014461505391,0.858561603307,0.510883204548,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
814248297008,88,814248297008,local_origin,198468.306279,1907367.19162,0.26,0.0408987796884,-0.0145187419257,0.858514285394,0.510949819187,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
814465297008,89,814465297008,local_origin,198468.220981,1907367.18179,0.26,0.0408818116689,-0.0144697990834,0.858503338402,0.510970958413,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
814662297008,90,814662297008,local_origin,198468.114399,1907367.17228,0.27,0.0408737337223,-0.0144977154413,0.858516132289,0.510949317192,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
814859297008,91,814859297008,local_origin,198468.028938,1907367.15138,0.27,0.0409945794474,-0.0146780433726,0.858594089399,0.510803474095,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
814859297008,92,814859297008,local_origin,198467.943477,1907367.13048,0.27,0.0410408493372,-0.0146606082265,0.858653826414,0.510699835164,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
815056297008,93,815056297008,local_origin,198467.857854,1907367.09851,0.27,0.0408352760183,-0.0145579157823,0.85864738715,0.510730077303,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
815254297008,94,815254297008,local_origin,198467.77223,1907367.06653,0.26,0.0408582456258,-0.0145552498494,0.858597156598,0.510812755468,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
815254297008,95,815254297008,local_origin,198467.654356,1907367.01288,0.27,0.0407979951613,-0.0145107508372,0.858543069642,0.510909736911,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
815457297008,96,815457297008,local_origin,198467.579375,1907366.98075,0.26,0.0406606571579,-0.0143830747521,0.85857561164,0.510869608822,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
815650297008,97,815650297008,local_origin,198467.493589,1907366.93771,0.26,0.040674312038,-0.0144105228378,0.858554908786,0.510902540384,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
815650297008,98,815650297008,local_origin,198467.407803,1907366.89466,0.26,0.0406893738758,-0.0144315458566,0.858593455249,0.510835965787,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
815856297008,99,815856297008,local_origin,198467.311213,1907366.84069,0.26,0.0405571736848,-0.0143604442936,0.858688611553,0.510688517289,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
816054297008,100,816054297008,local_origin,198467.203818,1907366.77581,0.27,0.0404243667137,-0.0143356005579,0.85880987651,0.51049579542,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
816248297008,101,816248297008,local_origin,198467.096586,1907366.722,0.27,0.0404925644711,-0.0144298245683,0.858875898274,0.510376648907,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
816248297008,102,816248297008,local_origin,198467.010638,1907366.66788,0.27,0.0404399511791,-0.0143471042755,0.858920450234,0.510308172694,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
816450297008,103,816450297008,local_origin,198466.913885,1907366.60284,0.27,0.0402928262645,-0.0142876102828,0.858956199683,0.51026130499,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
816672297008,104,816672297008,local_origin,198466.827612,1907366.52657,0.26,0.0402925732963,-0.0143547842178,0.858874116854,0.510397590224,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
816672297008,105,816672297008,local_origin,198466.773752,1907366.48306,0.25,0.0402797946747,-0.0143441183997,0.858871580583,0.510403166599,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,3.49690001783,0.0,0.0,0.0,0.0,0.0,0.0,13.9876000713,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
816867297008,106,816867297008,local_origin,198466.762623,1907366.44999,0.25,0.0402856861083,-0.0144007987746,0.858994575845,0.510194079894,3.20409986343,0.0,0.0,0.0,0.0,0.0,0.0,3.20409986343,0.0,0.0,0.0,0.0,0.0,0.0,12.8163994537,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
817062297008,107,817062297008,local_origin,198466.762298,1907366.42784,0.26,0.040335372261,-0.0144461888765,0.859058203627,0.510081726935,3.20409986343,0.0,0.0,0.0,0.0,0.0,0.0,3.20409986343,0.0,0.0,0.0,0.0,0.0,0.0,12.8163994537,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
817062297008,108,817062297008,local_origin,198466.805028,1907366.43829,0.26,0.0403332024332,-0.0145035959593,0.859059021897,0.510078891333,3.20409986343,0.0,0.0,0.0,0.0,0.0,0.0,3.20409986343,0.0,0.0,0.0,0.0,0.0,0.0,12.8163994537,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
817265297008,109,817265297008,local_origin,198466.890814,1907366.48134,0.26,0.0403166965838,-0.0145419386135,0.859034936987,0.510119665407,3.20409986343,0.0,0.0,0.0,0.0,0.0,0.0,3.20409986343,0.0,0.0,0.0,0.0,0.0,0.0,12.8163994537,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
817461297008,110,817461297008,local_origin,198467.008851,1907366.54607,0.26,0.0401797750942,-0.0145301393887,0.859026253091,0.510145427523,3.20409986343,0.0,0.0,0.0,0.0,0.0,0.0,3.20409986343,0.0,0.0,0.0,0.0,0.0,0.0,12.8163994537,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
817659297008,111,817659297008,local_origin,198467.137529,1907366.61064,0.26,0.0403068129799,-0.0146267111243,0.858982170206,0.510206871197,3.20409986343,0.0,0.0,0.0,0.0,0.0,0.0,3.20409986343,0.0,0.0,0.0,0.0,0.0,0.0,12.8163994537,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
817659297008,112,817659297008,local_origin,198467.351506,1907366.68503,0.26,0.0404564647406,-0.0147163389959,0.858912056426,0.510310477212,3.20409986343,0.0,0.0,0.0,0.0,0.0,0.0,3.20409986343,0.0,0.0,0.0,0.0,0.0,0.0,12.8163994537,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
817858297008,113,817858297008,local_origin,198467.57645,1907366.78142,0.27,0.0404430842058,-0.0146140977487,0.858912324081,0.510314025507,3.20409986343,0.0,0.0,0.0,0.0,0.0,0.0,3.20409986343,0.0,0.0,0.0,0.0,0.0,0.0,12.8163994537,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
818054297008,114,818054297008,local_origin,198467.844287,1907366.89933,0.27,0.040522964844,-0.0147309777962,0.858927287179,0.510279142189,3.20409986343,0.0,0.0,0.0,0.0,0.0,0.0,3.20409986343,0.0,0.0,0.0,0.0,0.0,0.0,12.8163994537,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
818054297008,115,818054297008,local_origin,198468.155017,1907367.03877,0.27,0.040654370785,-0.0148397277748,0.858965154856,0.510201790823,3.20409986343,0.0,0.0,0.0,0.0,0.0,0.0,3.20409986343,0.0,0.0,0.0,0.0,0.0,0.0,12.8163994537,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
818252297008,116,818252297008,local_origin,198468.561687,1907367.18787,0.27,0.0405329804212,-0.0148041821479,0.858960708873,0.510219966585,3.20409986343,0.0,0.0,0.0,0.0,0.0,0.0,3.20409986343,0.0,0.0,0.0,0.0,0.0,0.0,12.8163994537,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
818452297008,117,818452297008,local_origin,198468.904505,1907367.33791,0.28,0.0405793119746,-0.0147470522402,0.858928286916,0.510272517216,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
818645297008,118,818645297008,local_origin,198469.236519,1907367.47703,0.29,0.0406662051312,-0.0148555055204,0.858868992656,0.510362250925,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
818645297008,119,818645297008,local_origin,198469.600946,1907367.64891,0.29,0.0405900294884,-0.0148630098797,0.85888635354,0.510338879713,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
818841297008,120,818841297008,local_origin,198469.87975,1907367.78881,0.29,0.0404381284292,-0.0147434482586,0.858850598016,0.51041457541,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
819042297008,121,819042297008,local_origin,198470.16952,1907367.9507,0.29,0.0406406955314,-0.0147874311956,0.858809310039,0.510466683277,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
819042297008,122,819042297008,local_origin,198470.373343,1907368.05848,0.29,0.0407613037176,-0.0148822505579,0.858805531407,0.51046066838,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
819264297008,123,819264297008,local_origin,198470.513151,1907368.15611,0.3,0.0406639912932,-0.0148914600125,0.858835243375,0.510418170687,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
819460297008,124,819460297008,local_origin,198470.620546,1907368.221,0.3,0.0406940440021,-0.0148590543221,0.858919333716,0.510275201687,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
819460297008,125,819460297008,local_origin,198470.695689,1907368.2642,0.31,0.0407011522365,-0.0149998973196,0.858910360324,0.510285618272,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
819658297008,126,819658297008,local_origin,198470.738257,1907368.26357,0.32,0.0405158784334,-0.0146373367655,0.858936108479,0.510267550916,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
819854297008,127,819854297008,local_origin,198470.769696,1907368.22988,0.32,0.0404988124893,-0.014673791836,0.858949845488,0.510244734374,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
820046297008,128,820046297008,local_origin,198470.779201,1907368.15221,0.32,0.0407893673323,-0.0147887328124,0.858840993594,0.510401477875,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
820046297008,129,820046297008,local_origin,198470.788705,1907368.07453,0.32,0.0407580816684,-0.0149039146426,0.858842132529,0.510398710324,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
820247297008,130,820247297008,local_origin,198470.798048,1907367.98579,0.32,0.0405797337882,-0.0148741267807,0.858891580316,0.510330577979,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
820443297008,131,820443297008,local_origin,198470.796585,1907367.88612,0.33,0.0406069405263,-0.0146333714463,0.858942273843,0.510250047551,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,0.0,0.0,0.0,0.0,0.0,0.0,99999.0
